Feature,Importance,Feature family
PLV_Alpha_FT7_P3,0.0,Functional connectivity / synchrony
PLV_Alpha_FT7_P1,0.0,Functional connectivity / synchrony
PLV_Alpha_FT7_Pz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_PO3,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_PO7,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_P9,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_P7,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_P5,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_P3,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_P1,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_CP1,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_O2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_PO4,0.0,Functional connectivity / synchrony
PLV_Alpha_C1_P10,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_P10,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_P8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_P6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_P4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_P2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_CP2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_CP4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_CP6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_TP8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_T8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_C6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_PO8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_C2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_Cz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_FCz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_FC2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_FC4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_FC6,0.0,Functional connectivity / synchrony
PLV_Theta_PO4_O2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_F8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_F6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_F4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_O1,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_Fz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_AFz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_AF4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_AF8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_Fp2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_Fpz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_CPz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_Pz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_POz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_Oz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_Iz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_F2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_PO7,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_P9,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_P7,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_P5,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_P3,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_P1,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_CP1,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_CP3,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_O2,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_PO4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_C4,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_P10,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_P8,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_P6,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_P4,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_P2,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_CP2,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_CP4,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_CP6,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_TP8,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_T8,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_C6,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_PO8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_C2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_Cz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_FCz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_FC2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_FC4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_FC6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_FT8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_F8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_F6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_F4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_F2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_PO3,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_AFz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_AF4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_AF8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_Fp2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_Fpz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_CPz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_Pz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_POz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_Oz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_Iz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_O1,0.0,Functional connectivity / synchrony
PLV_Alpha_CP5_Fz,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_POz,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_Oz,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_Iz,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_O1,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_PO3,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_PO7,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_P9,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_P7,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_P5,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_P3,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_C4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_PO4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_PO8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_P10,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_P8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_P6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_P4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_P2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_CP2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_CP4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_CP6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_TP8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_O2,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_TP8,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_T8,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_C6,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_C4,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_C2,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_Cz,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_FCz,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_FC2,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_FC4,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_FC6,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_Pz,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_F8,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_F6,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_F4,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_F2,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_Fz,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_AFz,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_AF4,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_AF8,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_Fp2,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_Fpz,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_CPz,0.0,Functional connectivity / synchrony
PLV_Alpha_P1_FT8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_O1,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_PO3,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_PO7,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_P9,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_P7,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_P5,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_P3,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_P1,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_O2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_PO4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_T8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_P10,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_P8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_P6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_P4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_P2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_CP2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_CP4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_CP6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_TP8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_T8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_C6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP3_PO8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_C6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_C4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_C2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_Cz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_FCz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_FC2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_FC4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_FC6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_FT8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_F8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_F6,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_Iz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_F2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_Fz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_AFz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_AF4,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_AF8,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_Fp2,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_Fpz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_CPz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_Pz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_POz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_Oz,0.0,Functional connectivity / synchrony
PLV_Alpha_CP1_F4,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_POz,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_Oz,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_Iz,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_O1,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_PO3,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_PO7,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_P9,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_P7,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_P5,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_P3,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_C4,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_CP1,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_CP3,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_CP5,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_TP7,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_T7,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_O2,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_PO4,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_PO8,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_P10,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_P8,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_P6,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_P1,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_TP8,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_T8,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_C6,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_C4,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_C2,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_Cz,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_FCz,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_FC2,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_FC4,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_FC6,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_Pz,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_F8,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_F6,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_F4,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_F2,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_Fz,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_AFz,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_AF4,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_AF8,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_Fp2,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_Fpz,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_CPz,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_FT8,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_CPz,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_Pz,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_POz,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_Oz,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_Iz,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_O1,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_PO3,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_PO7,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_P9,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_P7,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_P4,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_P3,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_P1,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_CP1,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_CP3,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_CP5,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_TP7,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_T7,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_C5,0.0,Functional connectivity / synchrony
PLV_Alpha_C1_O2,0.0,Functional connectivity / synchrony
PLV_Alpha_C1_PO4,0.0,Functional connectivity / synchrony
PLV_Alpha_C1_PO8,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_P5,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_P2,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_CP2,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_CP4,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_CP6,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_TP8,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_T8,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_C6,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_C4,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_C2,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_Cz,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_FC2,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_Fpz,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_FC6,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_FT8,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_F8,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_F6,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_F4,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_F2,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_Fz,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_AFz,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_AF4,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_AF8,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_Fp2,0.0,Functional connectivity / synchrony
PLV_Alpha_C3_FC4,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_PO3,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_PO7,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_P9,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_P7,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_P5,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_P3,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_P1,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_CP1,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_CP3,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_CP5,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_CP6,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_PO4,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_PO8,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_P10,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_P8,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_P6,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_P4,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_P2,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_CP2,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_CP4,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_CP6,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_TP8,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_O2,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_C2,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_Cz,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_FCz,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_FC2,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_FC4,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_FC6,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_FT8,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_F8,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_F6,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_F4,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_O1,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_Fz,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_AFz,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_AF4,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_AF8,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_Fp2,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_Fpz,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_CPz,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_Pz,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_POz,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_Oz,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_Iz,0.0,Functional connectivity / synchrony
PLV_Alpha_TP7_F2,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_O1,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_PO3,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_PO7,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_P9,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_P7,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_P5,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_P3,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_P1,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_CP1,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_CP3,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_T8,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_TP7,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_O2,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_PO4,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_PO8,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_P10,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_P8,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_P6,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_P4,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_P2,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_CP2,0.0,Functional connectivity / synchrony
PLV_Alpha_C5_CP4,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_CP5,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_C6,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_C4,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_C2,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_Cz,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_FCz,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_FC2,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_FC4,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_FC6,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_FT8,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_F8,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_F6,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_Iz,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_F2,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_Fz,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_AFz,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_AF4,0.0,Functional connectivity / synchrony
PLV_Alpha_T7_AF8,0.0,Functional connectivity / synchrony
